0,1,2,3,4
766,12.1334571838,12.1231822968,12.1101779938,12.1315040588,12.1438655853
767,12.0671262741,12.0610179901,12.0676031113,11.9307260513,12.0074043274
768,12.2761659622,12.3280630112,12.2631378174,12.3345746994,12.3407535553
769,12.942360878,13.0644865036,13.0216674805,12.8194704056,12.8414173126
770,11.8394374847,11.785150528,11.7225694656,11.8113899231,11.8113908768
771,11.6078147888,11.7020187378,11.6661014557,11.6723461151,11.6811380386
772,11.80194664,11.7583084106,11.8217763901,11.8658952713,11.8674192429
773,11.6890001297,11.6121559143,11.6886720657,11.7164039612,11.7175922394
774,12.5085334778,12.5501623154,12.5343942642,12.5006437302,12.585647583
775,11.9654283524,11.9504737854,12.006480217,11.9961233139,11.9931917191
776,12.3664283752,12.3654270172,12.3255681992,12.311167717,12.375658989
777,11.8176813126,11.747253418,11.8458786011,11.8410596848,11.8425016403
778,11.8548021317,11.89087677,11.7266626358,11.9503154755,11.9121770859
779,11.9305887222,11.8953151703,11.8813648224,11.9122858047,11.8998260498
780,12.0497455597,12.0099668503,12.0492210388,12.0470085144,12.0657329559
781,12.087015152,12.0839834213,12.0514354706,12.1179218292,12.1048564911
782,12.189324379,12.1719484329,12.1713113785,12.1701364517,12.1862640381
783,11.9940233231,11.9781599045,11.9623613358,12.01039505,11.9451313019
784,11.7284326553,11.6911859512,11.8209381104,11.733502388,11.7837591171
785,12.0722169876,12.0100002289,11.996348381,12.0312976837,11.9953098297
786,11.6841011047,11.7576694489,11.7180366516,11.7803955078,11.8108911514
787,12.3062095642,12.3082294464,12.2926187515,12.3090496063,12.3618040085
788,11.5946025848,11.5890436172,11.5919942856,11.6311159134,11.6336088181
789,12.3248186111,12.3396205902,12.2604217529,12.1832866669,12.1915426254
790,12.0087585449,11.9821023941,11.9835929871,12.0738506317,12.0462999344
791,11.9564981461,11.9299068451,11.9431257248,11.9747552872,11.9118175507
792,12.4833574295,12.4891901016,12.3846673965,12.3588275909,12.3358535767
793,12.360376358,12.314412117,12.401049614,12.3719167709,12.3872251511
794,12.2207279205,12.2197771072,12.1835222244,12.2211771011,12.2091054916
795,12.079908371,12.0266170502,12.0110759735,12.044301033,12.0068330765
796,11.9943418503,11.9479055405,11.8190517426,11.9390602112,11.8844499588
797,11.4735431671,11.4587039948,11.5794677734,11.6774072647,11.658624649
798,12.9564466476,12.9753484726,13.1782627106,13.0867338181,13.0528497696
799,11.975110054,11.9559192657,11.9158267975,11.9122495651,11.9093751907
800,12.2003889084,12.2206583023,12.1235389709,12.2264251709,12.181637764
801,11.7028408051,11.7164011002,11.7117795944,11.5681085587,11.668513298
802,12.240696907,12.2196063995,12.1652193069,12.1043148041,12.083199501
803,13.0094270706,13.0153131485,13.0507497787,12.9533548355,12.8815793991
804,11.6200017929,11.5791931152,11.6952896118,11.7708587646,11.7601261139
805,12.3239936829,12.3008460999,12.2230091095,12.255490303,12.2548971176
806,11.7997303009,11.7477684021,11.8037481308,11.7862195969,11.7787017822
807,12.2619018555,12.2084589005,12.2504577637,12.0978469849,12.0924472809
808,11.8264083862,11.8130283356,11.8953638077,11.92827034,11.9233541489
809,11.9275875092,11.8748130798,11.7754278183,11.646946907,11.739736557
810,11.9415569305,12.1171283722,12.0151023865,12.0542383194,11.9970178604
811,12.1165990829,11.9958076477,11.8580989838,11.8739261627,11.8899269104
812,11.2421789169,11.3305549622,11.3358564377,11.3956766129,11.5062818527
813,11.9838647842,11.9828271866,11.913523674,11.8863639832,11.9067783356
814,11.6750326157,11.656955719,11.597489357,11.6396856308,11.640912056
815,12.2083120346,12.2326669693,12.1761350632,12.1977262497,12.27688694
816,11.7964773178,11.8241710663,11.7578687668,11.7853775024,11.765868187
817,12.5420131683,12.4670972824,12.5992975235,12.5741863251,12.5513944626
818,11.9834909439,11.9508552551,11.9164447784,11.972902298,11.9026556015
819,12.3554315567,12.3317422867,12.3201951981,12.2303085327,12.2584085464
820,12.1263837814,12.1340990067,12.1676959991,12.1563529968,12.1732206345
821,11.385848999,11.3510818481,11.1989498138,11.3473377228,11.5369300842
822,12.2657604218,12.194442749,12.1002759933,12.1853408813,12.1540079117
823,11.7932939529,11.8812704086,11.917552948,11.8123960495,11.7995519638
824,12.3370227814,12.3506383896,12.3778009415,12.3614873886,12.3699026108
825,12.4980916977,12.0889444351,12.9891338348,12.7365531921,12.9245147705
826,11.5658006668,11.5151500702,11.5179166794,11.5434789658,11.5358943939
827,12.1758298874,12.1811418533,12.1966094971,12.1596622467,12.1725387573
828,12.2333707809,12.1994247437,12.1237154007,12.0771846771,12.0232391357
829,11.9076690674,11.9316568375,11.9062919617,11.941242218,11.9512434006
830,12.0529403687,12.0365467072,11.9963579178,11.9832010269,11.967168808
831,11.9042062759,11.9289684296,11.9004850388,11.9619016647,11.9244213104
832,12.3379716873,12.3845090866,12.3184423447,12.3088741302,12.297244072
833,11.9682855606,12.0121688843,12.0515604019,11.936753273,11.9703397751
834,11.8366670609,11.8007535934,11.8374738693,11.8661651611,11.8539381027
835,11.7512302399,11.7652664185,11.8152828217,11.8420381546,11.762181282
836,11.749587059,11.8629398346,11.8803329468,11.7922468185,11.8568181992
837,11.4887590408,11.4884719849,11.4587230682,11.4390306473,11.4718599319
838,11.8999452591,11.9069604874,11.8582496643,11.8391180038,11.8628082275
839,11.7610301971,11.7488632202,11.7594680786,11.7159042358,11.7256689072
840,11.8094587326,11.8713846207,11.7085971832,11.7524881363,11.8053855896
841,12.1010522842,11.9772453308,11.9203395844,11.9490861893,11.9251270294
842,11.9810876846,12.0124874115,11.988073349,11.9526557922,11.9271850586
843,11.7409524918,11.6938257217,11.6957626343,11.7057151794,11.7236938477
844,11.8550271988,11.8040866852,11.8175468445,11.8583059311,11.8512248993
845,12.0515460968,12.059835434,12.112660408,12.164806366,12.1335401535
846,12.2350292206,12.2693481445,12.2027540207,12.2141103745,12.1730117798
847,11.7535352707,11.8040180206,11.7628526688,11.7634315491,11.7624635696
848,12.3240375519,12.290391922,12.3037471771,12.1954212189,12.1812047958
849,12.0434598923,12.1298017502,12.1104230881,12.1833658218,12.1171836853
850,11.832285881,11.8231458664,11.8671064377,11.8382520676,11.8737316132
851,12.2098045349,12.1899375916,12.1959905624,12.2557506561,12.217912674
852,12.1069116592,12.0986967087,12.0766811371,11.9885902405,11.9849758148
853,12.1383323669,12.1013879776,12.0843706131,12.0618228912,12.0311822891
854,11.9807758331,12.0102119446,11.9675617218,11.992808342,12.0556640625
855,11.8799190521,11.9069728851,11.8344011307,11.8126859665,11.8054037094
856,11.9035301208,11.9346466064,11.9076700211,11.8629140854,11.8677539825
857,11.9419946671,11.9512863159,11.9609174728,12.0376749039,12.018652916
858,11.8895788193,11.9229412079,11.8695478439,11.5761222839,11.9028244019
859,12.368139267,12.3807010651,12.3370389938,12.3406734467,12.2967061996
860,12.0964260101,12.0358600616,12.0559034348,12.0358905792,11.9440116882
861,11.7887792587,11.7962656021,11.7679481506,11.8327226639,11.796831131
862,11.9169025421,11.9158830643,11.8666782379,11.9702215195,11.9040679932
863,11.9026823044,11.8291597366,11.8876943588,11.8424530029,11.8386440277
864,12.2426576614,12.2559242249,12.2331981659,12.1873350143,12.1835508347
865,11.8495721817,11.8133583069,11.8234624863,11.8165798187,11.826215744
866,12.4229316711,12.4085063934,12.4636049271,12.4030456543,12.4433641434
867,11.8227052689,11.7472114563,11.7942495346,11.8638048172,11.8159637451
868,11.9325466156,11.9679956436,12.0913286209,12.0684528351,12.0692615509
869,12.3833618164,12.3394765854,12.3280754089,12.3444108963,12.3506183624
870,11.5918807983,11.4883480072,11.4829063416,11.4830751419,11.5643539429
871,12.1602067947,12.1176605225,12.114238739,12.1583967209,12.1560487747
872,11.816110611,11.7752246857,11.727312088,11.7585163116,11.6887216568
873,11.6941890717,11.8427276611,11.8209991455,11.9351596832,11.8037252426
874,11.5114746094,11.46185112,11.4381885529,11.6119451523,11.5760612488
875,12.6695423126,12.6644039154,12.6390476227,12.5680732727,12.5423240662
876,11.9038715363,11.8744249344,11.8672428131,11.7850103378,11.8026885986
877,12.7371530533,12.7813053131,12.7270956039,12.7254304886,12.6909837723
878,11.8619813919,11.8755702972,11.9397706985,11.846745491,11.9016027451
879,11.83452034,11.8348426819,11.8346290588,11.7924547195,11.7753667831
880,11.9938602448,11.945725441,11.9594764709,11.9184932709,11.9226551056
881,12.3703575134,12.2836818695,12.2661333084,12.2407798767,12.2521915436
882,12.0731372833,12.0348892212,12.0387678146,12.0746068954,12.0768728256
883,11.7584857941,11.7807226181,11.7660121918,11.7737627029,11.7760248184
884,11.6239051819,11.5724182129,11.6810102463,11.6704559326,11.706609726
885,12.420750618,12.4681863785,12.5056838989,12.5183858871,12.5397186279
886,11.9761705399,11.9615411758,12.0202932358,11.9998455048,11.9842758179
887,11.8760204315,11.8427448273,11.8226165771,11.7820806503,11.7712364197
888,12.523396492,12.5663366318,12.5934514999,12.5609130859,12.5493602753
889,11.9165029526,11.9602041245,11.9191150665,11.9825801849,12.0149478912
890,11.6829242706,11.6580533981,11.6442718506,11.6883964539,11.6868152618
891,12.041513443,12.0447225571,12.0285358429,12.0542945862,12.0556402206
892,11.9148826599,11.9187097549,11.8824205399,11.8435096741,11.8439035416
893,11.8850545883,11.8809747696,11.883181572,11.9019031525,11.9366159439
894,11.7156352997,11.6889505386,11.7501478195,11.7231340408,11.7489366531
895,12.0306339264,12.0085468292,11.9991912842,12.0110836029,12.0138978958
896,11.3173675537,11.3935232162,11.3304376602,11.1637678146,11.4139308929
897,11.8679771423,11.8172063828,11.7877025604,11.7690248489,11.8221054077
898,13.0109786987,12.9851303101,12.8968448639,13.0422544479,12.9466266632
899,11.8229656219,11.8312206268,11.8297271729,11.8614988327,11.825255394
900,11.6605367661,11.6087627411,11.6487255096,11.6510772705,11.6531877518
901,11.9246120453,11.9540910721,11.8609447479,11.8284702301,11.8508872986
902,12.1200323105,12.1083374023,12.1578702927,12.0919065475,12.097574234
903,12.4534111023,12.4156064987,12.3822154999,12.4026384354,12.405796051
904,11.7651138306,11.6624536514,11.7084722519,11.7008485794,11.7123918533
905,11.7540903091,11.7063112259,11.765127182,11.7909173965,11.7902431488
906,12.5032539368,12.4675559998,12.4588003159,12.5222997665,12.4834890366
907,12.2791538239,12.3443431854,12.3563594818,12.3038272858,12.2186479568
908,11.7973537445,11.7464361191,11.7649946213,11.8160200119,11.7866249084
909,12.124414444,12.0878486633,12.0806903839,12.0859107971,12.0856971741
910,11.9560966492,11.9910106659,11.9930839539,11.9059524536,11.9195747375
911,11.9342918396,11.9944381714,11.8944807053,11.8641586304,11.8880472183
912,11.505815506,11.5042552948,11.5882673264,11.5086297989,11.5395078659
913,11.9948225021,12.0529298782,11.9515857697,11.8352155685,11.8237733841
914,12.0115680695,12.0329189301,11.988079071,12.0148935318,11.981171608
915,11.3678970337,11.3754253387,11.3652362823,11.4002742767,11.4244527817
916,10.8221378326,10.6752386093,11.0048971176,11.00182724,11.2003774643
917,11.814289093,11.7911930084,11.8093299866,11.8033094406,11.8461284637
918,12.4945049286,12.4601612091,12.4962329865,12.6287746429,12.5011034012
919,12.1183872223,12.1675510406,12.0596666336,12.0959434509,12.043920517
920,12.1604528427,12.1288614273,12.1828765869,12.1632165909,12.1843547821
921,11.9934673309,11.9486351013,12.0786685944,11.8986768723,11.9868927002
922,12.1572532654,12.1186656952,12.0509023666,12.0638952255,12.079957962
923,12.1203899384,12.127655983,12.1544437408,12.1177511215,12.1556377411
924,12.1314697266,12.1987524033,12.1781587601,12.107380867,12.125202179
925,12.0559225082,11.9774656296,11.90721035,11.9257898331,11.9320459366
926,12.6268625259,12.6195487976,12.6467103958,12.6309461594,12.6241455078
927,12.1484861374,12.1156892776,12.1345558167,12.1563043594,12.1863584518
928,12.4027576447,12.4342079163,12.3758134842,12.4351358414,12.4039821625
929,12.2242393494,12.2180862427,12.2948169708,12.2782459259,12.3634700775
930,12.2968044281,12.2896547318,12.2688579559,12.3806591034,12.3512887955
931,11.7027721405,11.6815309525,11.723906517,11.6763601303,11.7293758392
932,12.6097545624,12.6323490143,12.5488109589,12.7129449844,12.7318916321
933,12.1533575058,12.1931753159,12.2018375397,12.2280406952,12.2474603653
934,12.4069061279,12.4484109879,12.234246254,12.4102525711,12.358625412
935,11.5802211761,11.4950428009,11.4063405991,11.4154109955,11.4584531784
936,12.1377696991,12.1346817017,12.1834831238,12.190820694,12.153178215
937,12.3685712814,12.3644638062,12.380355835,12.375878334,12.3811397552
938,12.3582458496,12.3935070038,12.4306192398,12.3723974228,12.3685979843
939,12.2701931,12.3197441101,12.3325080872,12.1362514496,12.2682189941
940,12.1144943237,12.0905809402,12.0890340805,11.9868841171,12.0473022461
941,12.1791791916,12.2216892242,12.3055877686,12.3253078461,12.3216114044
942,11.7012348175,11.7392416,11.6985139847,11.6616849899,11.7488183975
943,11.7759160995,11.8423643112,11.816321373,11.7687263489,11.8653392792
944,11.8504238129,12.0407714844,11.928565979,12.0473203659,11.9589185715
945,11.8918685913,11.9186639786,11.9868803024,11.8249368668,11.8791313171
946,11.8739652634,11.825047493,11.8595790863,11.8841733932,11.8828668594
947,12.470788002,12.4558820724,12.5633220673,12.5197696686,12.5381698608
948,12.2141008377,12.2373247147,12.1811943054,12.2099294662,12.2444467545
949,12.0102987289,12.1031131744,12.0421724319,12.0506343842,12.032002449
950,11.8845863342,11.815527916,11.8387298584,11.8075313568,11.764705658
951,11.6629943848,11.6710119247,11.7267007828,11.6729793549,11.727763176
952,11.7768011093,11.7390794754,11.736623764,11.7604198456,11.7616081238
953,12.0823583603,12.0094919205,12.0346956253,12.0830163956,12.0613145828
954,11.7433185577,11.6985044479,11.7555370331,11.7676420212,11.7237300873
955,12.0193738937,12.069442749,12.0296125412,11.925110817,11.9488449097
956,11.696018219,11.7313785553,11.7690620422,11.8299713135,11.7903413773
957,11.7605161667,11.7552490234,11.7434997559,11.8190326691,11.8132553101
958,12.1987457275,12.1889209747,12.1777448654,12.2125902176,12.1846141815
959,11.9994363785,12.0388793945,11.9889354706,12.0323905945,12.0322828293
960,11.6356935501,11.7471408844,11.733789444,11.6362705231,11.6591005325
961,12.3319511414,12.3938732147,12.5570201874,12.300450325,12.2940988541
962,12.000128746,11.9672145844,11.9913635254,11.9842662811,11.9759502411
963,12.4631681442,12.5115337372,12.4969205856,12.4913949966,12.544467926
964,12.3895521164,12.3321294785,12.2893610001,12.3157815933,12.2732162476
965,12.0461769104,12.0791473389,12.0635576248,12.0524282455,12.0753822327
966,12.0076551437,11.8686122894,11.8827629089,11.9287195206,11.787779808
967,11.8480710983,11.7963085175,11.8642454147,11.8178052902,11.8140611649
968,11.126414299,11.1739740372,11.1258001328,11.4138584137,11.265458107
969,11.8160133362,11.8764390945,11.7469787598,11.7721662521,11.7131528854
970,11.2872371674,11.2998609543,11.2161655426,11.4846153259,11.3903512955
971,12.0343589783,12.07862854,12.057674408,11.997461319,12.0034780502
972,11.705031395,11.7102031708,11.7603855133,11.7560892105,11.7132959366
973,12.2786846161,12.2660503387,12.2840909958,12.2733869553,12.2834682465
974,11.9405136108,12.0309333801,12.1761074066,11.9427747726,12.0978317261
975,12.0503387451,12.0741453171,12.0203180313,11.9825963974,12.0065422058
976,11.3593349457,11.4042854309,11.252453804,11.4020137787,11.3331804276
977,12.1346530914,12.2171583176,12.2177553177,12.1453256607,12.1876859665
978,11.5483398438,11.4822950363,11.6141242981,11.6613235474,11.6621084213
979,11.8147249222,11.8170757294,11.8530464172,11.8317470551,11.8264551163
980,12.2364940643,12.2135801315,12.1214036942,12.0123739243,12.0070886612
981,12.6579637527,12.6679849625,12.6544055939,12.6648426056,12.6680755615
982,12.1058349609,12.0546674728,11.9975280762,12.0864391327,12.0856819153
983,12.3952045441,12.3909091949,12.4665546417,12.4978885651,12.4885501862
984,11.8106575012,11.7754278183,11.7405910492,11.7668619156,11.7984476089
985,11.7560453415,11.7965841293,11.7663726807,11.6725559235,11.7479085922
986,11.7170181274,11.7765264511,11.7808046341,11.6394548416,11.7549381256
987,12.9257116318,12.8528776169,12.9269180298,12.8988523483,12.8001775742
988,12.1429767609,12.1295480728,12.1253824234,12.1957921982,12.1822938919
989,12.1897850037,12.2052574158,12.2191896439,12.1548995972,12.1545915604
990,12.6174945831,12.6205425262,12.6204051971,12.6644830704,12.6156072617
991,12.0681295395,12.0403652191,12.1271247864,12.2848892212,12.2130289078
992,12.2555360794,12.277510643,12.1645088196,12.1512079239,12.1106233597
993,12.0538539886,12.0640306473,12.0692415237,12.1785039902,12.1010560989
994,12.8905563354,12.841293335,12.6886606216,12.7088155746,12.6862831116
995,11.7405548096,11.705288887,11.6562337875,11.6368904114,11.6275053024
996,11.8467626572,11.7960977554,11.8068504333,11.7969741821,11.8069267273
997,11.9700212479,11.9672889709,11.9097518921,12.0443220139,12.0321063995
998,11.2697782516,11.2537097931,11.3007612228,11.4378948212,11.463060379
999,12.1983547211,12.1682405472,12.1449165344,12.1788635254,12.1777677536
1000,11.0997781754,11.0792045593,11.2152757645,11.3001441956,11.3761644363
1001,11.4450511932,11.3669939041,11.2561569214,11.4968986511,11.3894701004
1002,12.3838911057,12.3484802246,12.4001550674,12.4146728516,12.4176454544
1003,11.7561969757,11.9004268646,11.9103813171,11.7952060699,11.8487520218
1004,12.0879535675,12.1184177399,12.1740922928,12.1849098206,12.2001590729
1005,11.9014797211,11.8721265793,11.8679914474,11.8996667862,11.8296127319
1006,12.0635166168,12.0438909531,12.0489273071,12.08406353,12.102976799
1007,11.3426055908,11.3915367126,11.3669071198,11.3513240814,11.4050445557
1008,12.4071083069,12.3934993744,12.3670463562,12.361536026,12.3525905609
1009,11.5553350449,11.6151704788,11.6872282028,11.6728696823,11.7073907852
1010,11.7560920715,11.7433280945,11.7051553726,11.7691860199,11.7209701538
1011,11.5978479385,11.5720300674,11.5303497314,11.666975975,11.7025794983
1012,12.1319026947,12.0288333893,11.975151062,11.9166517258,11.8562498093
1013,11.418390274,11.3408155441,11.4791564941,11.3882217407,11.5683813095
1014,11.6399421692,11.6806669235,11.7036294937,11.725148201,11.7491359711
1015,12.2174787521,12.2614126205,12.2951059341,12.2827987671,12.2549247742
1016,12.4082612991,12.3603067398,12.3227348328,12.2906188965,12.2926292419
1017,12.2544155121,12.2545137405,12.2455825806,12.313873291,12.2324724197
1018,12.0035505295,12.0153017044,12.0189743042,12.0830154419,12.0589761734
1019,12.1995325089,12.1942958832,12.1974134445,12.2492713928,12.1836128235
1020,11.9320983887,11.8982620239,11.9244260788,11.8907909393,11.9091205597
1021,12.3103199005,12.2310066223,12.222413063,12.2155504227,12.1854934692
1022,11.5942707062,11.5871829987,11.5905256271,11.6715307236,11.6215238571
1023,12.1338758469,12.1202774048,12.1827135086,12.2019643784,12.2176799774
1024,12.5658864975,12.5724935532,12.7182817459,12.6035881042,12.5699071884
1025,11.7714319229,11.7303438187,11.7201852798,11.7803220749,11.7402572632
1026,11.8925971985,11.8900022507,11.8459939957,11.9287624359,11.9290962219
1027,12.600189209,12.5495176315,12.7017402649,12.5644407272,12.592672348
1028,11.711566925,11.6966743469,11.7566452026,11.7772903442,11.7490310669
1029,11.6918420792,11.6596183777,11.7021894455,11.6007995605,11.6484727859
1030,11.7985925674,11.8511037827,11.8009147644,11.7533798218,11.7843961716
1031,12.3931884766,12.3159179688,12.3134069443,12.400021553,12.3698005676
1032,12.691608429,12.6690330505,12.7598962784,12.5838127136,12.6073989868
1033,12.3122882843,12.3395032883,12.4029302597,12.4131813049,12.3991498947
1034,11.6575593948,11.6997175217,11.6928272247,11.6422863007,11.6349143982
1035,11.3933877945,11.3131351471,11.2178249359,11.4540452957,11.3743743896
1036,12.7108211517,12.709066391,12.6830644608,12.7894096375,12.6262235641
1037,12.3856630325,12.3828029633,12.5311059952,12.4420433044,12.4719467163
1038,11.4527397156,11.4406633377,11.5414657593,11.60841465,11.5374698639
1039,11.2095155716,11.242017746,11.2935371399,11.3884115219,11.3912858963
1040,11.971321106,11.9855880737,11.9004077911,12.0283489227,12.0462217331
1041,12.016661644,12.0129833221,12.0226392746,12.0587444305,12.0311632156
1042,12.1481389999,12.1975860596,12.1133384705,12.1801815033,12.1507930756
1043,12.4481430054,12.4079933167,12.3845729828,12.3774518967,12.4293413162
1044,12.5975837708,12.6586208344,12.4939613342,12.5385694504,12.5384883881
1045,11.8435287476,11.8128213882,11.7570819855,11.9070358276,11.8701877594
1046,13.0627632141,13.0330247879,13.0324048996,12.9799261093,12.9622488022
1047,11.9302005768,11.8820838928,11.8662452698,11.8924674988,11.878487587
1048,11.7674646378,11.8193998337,11.8323059082,11.9381437302,11.9328603745
1049,11.4615631104,11.5001220703,11.5155286789,11.6066160202,11.5285739899
1050,12.1049880981,12.1229162216,12.1405363083,12.1170921326,12.1215229034
1051,12.1656799316,12.1979188919,12.1345968246,12.0792684555,12.0996494293
1052,12.0033550262,12.0060024261,12.0291109085,11.9843664169,12.0731229782
1053,11.9038200378,11.9115791321,11.9042015076,11.9062843323,11.9364614487
1054,12.4409770966,12.4574794769,12.501698494,12.4211244583,12.4466838837
1055,12.0102891922,12.0437755585,11.9785718918,12.0066280365,12.0254487991
1056,12.2946958542,12.3121957779,12.2290763855,12.270775795,12.2376756668
1057,12.4009838104,12.4416513443,12.3342666626,12.3009929657,12.2786035538
1058,12.7710695267,12.7901620865,12.7385168076,12.7369260788,12.7167644501
1059,12.2148447037,12.1921300888,12.1848363876,12.1184148788,12.0650024414
1060,12.3216733932,12.301774025,12.2013654709,12.2212743759,12.1861257553
1061,11.2036409378,11.1536445618,11.3928413391,11.5605487823,11.6131067276
1062,11.7412290573,11.7696399689,11.7145490646,11.7433242798,11.8189573288
1063,11.7140722275,11.6530370712,11.7418699265,11.7725772858,11.7345209122
1064,11.9887094498,11.964466095,11.9336280823,11.9619264603,11.9584541321
1065,12.5214443207,12.5531654358,12.5516633987,12.4439535141,12.4670381546
1066,12.036781311,12.0613260269,12.0650615692,12.0910339355,12.0642204285
1067,12.1213474274,12.1281032562,12.0874252319,12.011051178,12.0260477066
1068,11.9803705215,11.996840477,11.9233846664,12.07492733,12.1424217224
1069,11.7739782333,11.7593345642,11.8248853683,11.7992124557,11.745759964
1070,11.8418235779,11.7861022949,11.8066167831,11.8085784912,11.8005247116
1071,11.9929332733,11.953742981,11.9898710251,11.9913778305,11.9893369675
1072,11.6006116867,11.5863037109,11.6121168137,11.6923894882,11.714838028
1073,11.7647666931,11.8314571381,11.9292402267,11.9687614441,11.965590477
1074,12.1356887817,12.1403093338,12.152469635,12.1864023209,12.1973085403
1075,12.2179803848,12.1712522507,12.1923789978,12.0825147629,12.0747871399
1076,12.0644245148,11.968419075,11.988986969,11.9615125656,11.9858751297
1077,11.8198251724,11.7776212692,11.7920475006,11.7688064575,11.8362178802
1078,11.8293790817,11.8322038651,11.8736782074,11.8595933914,11.8671741486
1079,11.8116426468,11.8070373535,11.8186426163,11.7837572098,11.805103302
1080,11.9824266434,12.03860569,12.0206670761,12.0344467163,12.0153665543
1081,11.7448616028,11.6907873154,11.7576637268,11.7880592346,11.7770719528
1082,12.168006897,12.1720952988,12.1764802933,12.1932439804,12.1879310608
1083,11.9320020676,11.9389781952,11.9076890945,11.8732862473,11.9334774017
1084,12.0604743958,12.0971860886,12.1445550919,12.0754489899,12.0935087204
1085,11.953789711,11.9874782562,11.9067525864,11.9029588699,11.8864145279
1086,11.4412031174,11.4468545914,11.4389095306,11.3833999634,11.4531431198
1087,12.5166149139,12.4577035904,12.4870004654,12.5044221878,12.4785308838
1088,11.7737960815,11.8305082321,11.804397583,11.7752895355,11.8063373566
1089,12.1625871658,12.2105751038,12.2135219574,12.2638988495,12.2194986343
1090,11.4010410309,11.3982133865,11.3685455322,11.3788337708,11.415927887
1091,11.9850549698,11.9991083145,11.9329481125,12.0227642059,11.977232933
1092,12.0953159332,12.0360326767,12.0684375763,12.0067968369,11.9686470032
1093,12.0310058594,12.0521554947,11.9039058685,11.8838653564,11.8697166443
1094,11.8078212738,11.8150453568,11.8091001511,11.7445020676,11.7127904892
1095,12.0651340485,12.0640125275,12.0709905624,12.1357011795,12.1174974442
1096,11.7492408752,11.7374229431,11.7232255936,11.6960391998,11.6285848618
1097,11.9960289001,12.0182723999,12.0235118866,12.0871515274,12.0430345535
1098,11.6157646179,11.6497087479,11.5840291977,11.6619319916,11.6245241165
1099,12.0230054855,12.0418891907,12.0482950211,12.084148407,12.1137609482
1100,11.0524435043,10.9574642181,10.8887462616,11.3262844086,11.1024065018
1101,11.6423425674,11.6496238708,11.6989660263,11.7126226425,11.7381772995
1102,11.740778923,11.7746963501,11.7906093597,11.7997560501,11.8189706802
1103,12.0568962097,12.0556583405,11.9314985275,11.9114112854,11.8571777344
1104,11.6092176437,11.5840539932,11.5900554657,11.7017478943,11.6676254272
1105,12.6986398697,12.6961021423,12.6854057312,12.5886116028,12.6278896332
1106,12.2208547592,12.1961069107,12.1557512283,12.2303724289,12.2283716202
1107,12.3452444077,12.4009113312,12.3978900909,12.3341665268,12.3430547714
1108,12.0222082138,12.0315475464,12.0178527832,12.0635786057,12.0838632584
1109,12.6823654175,12.667052269,12.6408395767,12.6669530869,12.6232738495
1110,12.1278829575,12.1106719971,12.1527576447,12.1320514679,12.1260738373
1111,12.1288537979,12.1749792099,12.1634159088,12.1494789124,12.1419487
1112,11.6790065765,11.6726808548,11.6978759766,11.7142963409,11.6940851212
1113,11.8267784119,11.8089885712,11.8262443542,11.80372715,11.7818155289
1114,11.6638259888,11.6607465744,11.7213048935,11.7362308502,11.6960296631
1115,12.7498941422,12.7247915268,12.6099462509,12.6507997513,12.6365938187
1116,12.2632827759,12.2311573029,12.2264261246,12.2276191711,12.1585960388
1117,11.7549190521,11.7841863632,11.8193397522,11.8170232773,11.8152074814
1118,11.8243713379,11.8128862381,11.8269329071,11.8083267212,11.8308134079
1119,11.7538909912,11.728260994,11.7174377441,11.7592515945,11.719119072
1120,11.6531553268,11.6201448441,11.6228208542,11.6596727371,11.6200313568
1121,12.3162631989,12.337518692,12.2957077026,12.3163719177,12.3262462616
1122,11.3584194183,11.3457889557,11.1822061539,11.546795845,11.4485044479
1123,11.4421930313,11.5302658081,11.5529260635,11.5625581741,11.5123987198
1124,12.0787782669,12.0289592743,11.997469902,12.0517911911,12.0488538742
1125,11.5805892944,11.5658550262,11.5970191956,11.7174015045,11.6987037659
1126,12.1943454742,12.1678476334,12.2272977829,12.1297330856,12.2000989914
1127,12.2919178009,12.3381624222,12.2448863983,12.3184394836,12.3850564957
1128,12.2455692291,12.2554588318,12.3127307892,12.2727098465,12.2847452164
1129,11.7856864929,11.7838630676,11.7305078506,11.7747945786,11.8005199432
1130,11.8299655914,11.8217754364,11.8727464676,11.967918396,11.9619226456
1131,11.6772670746,11.6905183792,11.6165113449,11.6983642578,11.689499855
1132,11.7898397446,11.8321199417,11.7544784546,11.8029432297,11.8076066971
1133,12.3064975739,12.3354434967,12.4482622147,12.3288803101,12.3663377762
1134,12.0694046021,12.0706157684,12.0367774963,12.0868883133,12.0839614868
1135,11.537314415,11.5091991425,11.485748291,11.6205234528,11.5795316696
1136,11.7442235947,11.7076511383,11.7487802505,11.7564916611,11.7494573593
1137,11.4213809967,11.427230835,11.4571218491,11.3585710526,11.4689846039
1138,12.26820755,12.2296285629,12.228723526,12.2484416962,12.1664075851
1139,11.620007515,11.642083168,11.7111606598,11.8008995056,11.7647781372
1140,11.7558689117,11.7695684433,11.7201070786,11.7674674988,11.7258119583
1141,12.18359375,12.1451129913,12.0927000046,12.1368026733,12.0614347458
1142,12.836104393,12.7901124954,12.9619607925,12.7940301895,12.7567739487
1143,11.544303894,11.5176925659,11.5213041306,11.6648006439,11.5918741226
1144,11.3994379044,11.4231071472,11.391667366,11.4442777634,11.3946943283
